,name,chembl_id,clean_smiles,first_approval_year,indication_class,molecule_type,withdrawn_flag,therapeutic_flag,polymer_flag,inorganic_flag,natural_product_flag,parenteral,topical,oral,MaxEStateIndex,MinEStateIndex,MinAbsEStateIndex,qed,MolWt,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,FpDensityMorgan1,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,HallKierAlpha,Ipc,Kappa3,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,NHOHCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,fr_Al_COO,fr_Al_OH,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzodiazepine,fr_bicyclic,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phos_acid,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea
966,ACENOCOUMAROL,CHEMBL397420,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,not found,,Small molecule,False,True,False,False,False,False,False,True,12.479243512219703,-0.7692961073318221,0.0344879062736203,0.4267175419766887,353.33000000000004,0.0,0.3433659364466966,-0.5065917727989816,1.1923076923076923,16.628298341508938,9.867080661455802,2.2593603561412605,-2.1697310740817137,2.360807176581968,-2.162230241196319,5.848033017704791,-0.3844481332663232,2.1993487238782405,-3.4799999999999995,656833.4212038807,3.188421368563084,9.523678331894054,17.115776921291086,0.0,0.0,5.687386274683562,5.625586319077987,14.908855452837392,4.794537184071822,0.0,0.0,24.26546827384644,24.61992282831084,24.471461806010623,15.87298675497946,19.241526564783545,22.43987557715554,0.0,0.0,0.0,19.262464868778025,0.0,80.19228130300226,5.749511833283905,5.625586319077987,5.687386274683562,5.749511833283905,0.0,15.813083390023316,4.794537184071822,10.114318268765572,30.38936785217201,0.0,10.969244356107035,110.65,16.466803414057054,24.80992003174992,0.0,34.78743631059765,10.949675706161791,0.0,31.18920547353706,24.26546827384644,0.0,0.0,4.417150937053347,5.284516959561603,0.0,34.51374892153173,21.828054529577415,-0.1422645173389203,-1.2121070588729317,12.068750570303012,-0.0471515967498108,1.3731188586545728,0.0,0.1578947368421052,1.0,0.0,0.0,0.0,2.0,1.0,3.0,5.0,0.0,0.0,3.0,3.517800000000003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967,METHYSERGIDE,CHEMBL485253,CCC(CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,1962,METHYSERGIDE MALEATE,Small molecule,False,True,False,False,True,False,False,True,12.740930177626607,-0.1876218820861683,0.0090126081296721,0.8831423888921255,353.4660000000001,0.0,0.2280406865931608,-0.3942431481017148,1.3846153846153846,16.2528385578108,9.795032564411924,2.356392279672437,-2.3927060980851924,2.408953887679645,-2.4832622340330435,5.992994863164725,-0.1249154534323283,1.7369566027293497,-2.11,1134865.662222932,2.663262753295608,14.990415646638391,0.0,0.0,5.907179729351506,0.0,0.0,9.6944469149223,0.0,0.0,0.0,25.132491443447723,42.65568981045408,36.73403772143186,18.566628839822272,9.901064578912528,22.383209191501837,0.0,14.783797982648164,12.965578028838582,31.84906210383857,20.19931035310268,41.59886786722578,0.0,5.316788604006331,0.0,0.0,0.0,52.76370851423264,18.26303078967502,5.917906046161393,24.471461806010623,0.0,16.476029462150326,57.5,0.0,9.901064578912528,0.0,24.473808569173777,12.586597235060536,12.84164324585202,27.60293244554432,0.0,6.923737199690624,59.35110683183433,0.0,2.197760715014503,0.0,15.040782785336358,13.696312409307504,5.1591493423203385,-0.1786092739564961,6.596903838555623,6.120450367066529,2.664793602945208,4.202456213410433,0.4761904761904761,2.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,0.0,0.0,4.0,1.9351,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
968,LEVOMETHADYL ACETATE,CHEMBL1514,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,1993,LEVOMETHADYL ACETATE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True,11.909380511463844,-0.3962037037037036,0.229444444444445,0.6468185140544594,353.50600000000003,0.0,0.3024428742810563,-0.461262102709447,1.0,16.543408336104562,9.655160502863325,2.4410404698130623,-2.433242360053096,2.427927968523847,-2.46806280428342,5.6628152643035765,-0.1496313728273548,2.7124078628276305,-2.1299999999999994,561815.4898124865,4.336144776515299,9.636772684650529,6.103966387748303,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,67.58740788430673,44.98762739429101,12.965578028838586,5.41499046939678,9.53140013787187,5.969305287951849,0.0,4.899909730850478,0.0,51.17365253121693,14.09534396535438,71.7905736680101,0.0,0.0,0.0,0.0,0.0,37.11036620105297,14.94639060726865,0.0,44.73975782831788,0.0,0.0,29.54,5.41499046939678,4.794537184071822,0.0,12.073271675700152,6.041840829147961,12.84164324585202,18.050640183084614,0.0,12.13273413692322,81.373664643279,4.736862953800049,5.8970323129251705,0.0,14.132711010330056,0.0,1.979722222222223,-0.2309320672713526,21.24834687578735,1.3849707105064244,5.813949829931973,4.19086577223482,0.4347826086956521,0.0,0.0,0.0,0.0,2.0,0.0,2.0,8.0,0.0,0.0,2.0,4.654600000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
969,ISOPROPAMIDE,CHEMBL1201232,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C,1957,ISOPROPAMIDE IODIDE,Small molecule,False,True,False,False,False,False,False,True,12.894220521541952,-0.813680555555556,0.2833682917611488,0.7131154199141896,353.5300000000001,0.0,0.232283184961956,-0.3686036458259267,0.8846153846153846,16.147887349674377,9.70710259550241,2.4307585913381025,-2.445752183367289,2.3682623061652466,-2.5695869329909247,5.903706382125639,-0.9492056520859552,2.560828269361259,-2.1299999999999994,487603.4267299839,3.681037195959173,10.216698334856808,5.41499046939678,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,60.6636706846161,38.821851782156486,6.4208216229260096,25.67611004688569,9.277568041766449,5.907179729351506,0.0,0.0,5.733667477162185,51.61444254938121,13.592428388589765,71.7905736680101,0.0,5.733667477162185,0.0,0.0,0.0,36.06632063393182,10.2095276534686,0.0,45.2426734050825,0.0,0.0,43.09,5.41499046939678,4.794537184071822,0.0,5.907179729351506,18.504503281221933,22.154690247001188,0.0,0.0,60.6636706846161,34.74262078143968,5.733667477162185,0.8975170068027212,0.0,12.894220521541952,0.0,7.198051303854875,-0.2833682917611488,20.886554705215417,0.68375,9.86506708238851,2.274874338624339,0.4347826086956521,2.0,0.0,0.0,0.0,2.0,0.0,2.0,8.0,0.0,0.0,2.0,4.111500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
970,PIPOBROMAN,CHEMBL1585,O=C(CCBr)N1CCN(C(=O)CCBr)CC1,1966,Antineoplastic,Small molecule,False,True,False,False,False,False,False,True,11.585321160871755,0.1708013930881,0.1708013930881,0.7114345138310305,356.058,0.0,0.2230304543869434,-0.3391238644769324,0.8125,79.91975979314248,10.240985307477676,2.22401255004868,-2.3433846865714174,2.0646109580582954,-2.5022470641918817,9.090338463091012,-0.1385787680979201,2.331080355912676,-0.1,3905.831838593254,4.0494721731062135,9.799819461700956,0.0,0.0,11.814359458703011,0.0,0.0,9.589074368143644,0.0,0.0,0.0,31.859887795898697,0.0,49.68084816362517,0.0,9.589074368143644,43.67424725460171,0.0,9.799819461700956,0.0,12.84164324585202,36.83920491777315,0.0,0.0,0.0,0.0,0.0,31.859887795898697,58.45338383817712,9.589074368143644,0.0,12.84164324585202,0.0,0.0,40.620000000000005,0.0,9.589074368143644,0.0,11.814359458703011,49.68084816362517,0.0,0.0,0.0,9.799819461700956,31.859887795898697,0.0,0.0,6.509971777878073,26.835668540564377,1.4058828402037276,0.0,0.3416027861762003,0.0,1.0741000566893422,2.666107331821617,0.0,0.8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.2272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
971,IDOXURIDINE,CHEMBL788,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,1963,Antiviral (ophthalmic),Small molecule,False,True,False,False,True,False,True,False,11.560870653817082,-0.8180654761904764,0.2016439909297054,0.578029884636738,354.1,0.0,0.3300074157703424,-0.3935688359788516,1.588235294117647,126.91270435690046,10.170003736779384,2.3449598863663663,-2.1375602717698894,2.2665509027857467,-2.332497675642047,14.11190835347684,-0.0459495406788159,2.335396041923273,-0.71,7965.508655134308,2.436855947276368,14.94991774348146,12.331867558483172,0.0,0.0,5.559266895052008,5.689743398203474,14.345615352810384,4.794537184071822,0.0,0.0,0.0,22.590870627068057,12.617665194539086,16.281030623326615,14.94991774348146,22.590870627068057,0.0,9.551078168738565,0.0,24.85665556915748,6.606881964512918,30.605110504077597,0.0,11.24901029325548,0.0,0.0,22.590870627068057,38.578947698429495,4.736862953800049,3.5701822710653963,12.64872279366088,0.0,0.0,104.55,29.68484423948696,14.69560176298435,0.0,13.027703587438928,3.5701822710653963,0.0,10.763943219404432,22.590870627068057,0.0,4.9839785209472085,9.843390348640757,6.886940192743764,1.801990479339884,24.89787942491812,18.49872777042916,-1.0460098188040647,0.0,0.0,-0.6068918367346952,-0.3126362118921639,0.0,0.5555555555555556,3.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.2181000000000002,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972,XIPAMIDE,CHEMBL517199,Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O,not found,Antihypertensive; Diuretic,Small molecule,False,True,False,False,False,False,False,True,12.38,-4.118514712983957,0.2351129062736201,0.7862751201178846,354.81500000000005,0.0,0.2589786344443902,-0.5070642573533244,1.2173913043478262,35.49569367357525,10.084511928602156,2.2070487698610397,-2.129387059596263,2.298114032599873,-2.1700174613952634,7.888857704695115,0.1019189917598485,2.481292347581099,-2.0899999999999994,79211.95440455276,3.636027088417813,10.423315998847038,10.64499530880168,0.0,10.023291153407584,5.907179729351506,0.0,4.794537184071822,13.556770721936878,0.0,0.0,29.800041095617345,31.040744451236847,11.753753343145172,10.586084805438322,18.318861563241462,33.21879704767517,0.0,0.0,5.138973737607942,18.742957874899023,5.316788604006331,52.04482313114036,5.749511833283905,10.455762341614273,5.687386274683562,5.749511833283905,11.600939890232516,19.431504108521143,10.023291153407584,13.847474399381248,21.48489165916281,5.022633313741326,0.0,109.49,26.575466191560768,18.318861563241462,0.0,10.586084805438322,5.687386274683562,23.25963712031721,0.0,0.0,32.04657560476608,5.316788604006331,16.73991362784046,22.972731131836472,5.750592495449697,11.952798353909465,17.33976184533093,2.0157685517622697,-1.1040704522549758,7.412949772756772,0.0,3.6390941253044415,-4.118514712983957,0.1333333333333333,4.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,2.0,2.5621400000000008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
973,VALGANCICLOVIR,CHEMBL1201314,CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(=O)[nH]c(N)nc21,2001,VALGANCICLOVIR HYDROCHLORIDE,Small molecule,False,True,False,False,True,False,False,True,11.725856199509698,-0.7637908635676498,0.0467025348609733,0.4142937706843366,354.3670000000001,0.0,0.3227685910619786,-0.4616618554030007,1.48,16.570266438054297,10.066647971343292,2.2057075055009374,-2.1865302753043725,2.0784921907367804,-2.3863505630284902,5.75312374891627,-0.1526029347975263,1.9705446797766404,-2.5,349571.2647700186,4.526159169550173,26.047588256765174,25.483505928908667,11.16387793838399,5.948339280986494,5.559266895052007,5.969305287951849,19.140152536882205,4.9839785209472085,4.9839785209472085,0.0,13.847474399381248,5.917906046161393,0.0,12.93420203927746,19.374790486512623,23.081522507322333,0.0,19.51903521063298,11.651573523323576,32.724098363777,18.94743140618802,16.68112415388837,0.0,17.026601849376377,5.948339280986494,0.0,0.0,55.95443903934764,20.999079839171404,5.917906046161393,13.847474399381248,0.0,11.16387793838399,171.37,23.67437939990012,14.69560176298435,0.0,42.9747039420572,0.0,0.0,10.894419722555895,13.847474399381248,0.0,14.951935562841626,20.94106086192447,11.975002020870075,0.0,33.6997285691324,9.353784276056103,11.10080858755129,-0.6725937896224892,-0.7399669988901587,0.5987764812715202,3.0177941869646,0.0,0.5714285714285714,6.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,2.0,-1.4366999999999974,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974,YOHIMBINE,CHEMBL15245,COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21,9999,YOHIMBINE HYDROCHLORIDE,Small molecule,False,True,False,False,True,False,False,False,12.37501560735507,-0.5684953441253044,0.1989002267573691,0.7729574057454922,354.45000000000005,0.0,0.3110860557833562,-0.4687127960577246,1.3076923076923077,16.525239324596548,9.646026524591386,2.4907320017090613,-2.50460443969919,2.4880320289545788,-2.528563195707965,5.8474609476292585,-0.1597783488722763,1.5224844729137557,-1.85,1806939.757029428,2.334348180507936,14.827368869587964,0.0,0.0,0.0,0.0,5.969305287951849,9.6944469149223,0.0,0.0,0.0,18.19910120538483,49.14891714418543,29.686365738754667,25.17351080433519,14.637927532712576,16.872230220032908,0.0,9.883888251797686,17.75371813848418,37.8290937086003,20.199310353102685,35.5228477603919,0.0,0.0,0.0,0.0,0.0,47.26299767544123,15.95222176079788,17.75371813848418,36.56168518447144,0.0,10.902924932081056,65.56,6.103966387748303,9.901064578912528,0.0,17.805117380274638,18.380568498235363,32.351977680603184,29.270101959904046,0.0,0.0,34.14935652564412,4.736862953800049,5.042281761865546,0.0,18.62289574088997,11.823777083389729,3.9588197331401696,0.0541437022339789,8.830938960396933,3.136651500488983,2.095765463592844,1.4347260540018474,0.5714285714285714,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,2.647100000000001,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975,PIPENZOLATE,CHEMBL1619528,CC[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,9999,PIPENZOLATE BROMIDE,Small molecule,False,True,False,False,False,False,False,False,13.154292800453517,-1.796048398526077,0.1665282501889657,0.6629327165831495,354.4700000000001,0.0,0.3476821696645158,-0.4536994131635941,1.1153846153846154,16.55951122710027,9.860326592209418,2.4363666113430607,-2.405134238379397,2.3212552380250293,-2.5413636366399937,5.851381189165208,-0.914864457384152,1.8922855100192544,-2.169999999999999,823229.2972265295,3.665996586121497,14.32642120633538,6.544756405912575,6.103966387748303,5.601050810983688,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,60.6636706846161,24.471461806010623,6.4208216229260096,20.13718479450234,19.120958390407203,5.969305287951849,0.0,0.0,0.0,31.470397644274637,26.681941200414915,71.7905736680101,0.0,0.0,0.0,0.0,0.0,48.34477112865039,15.132450948855558,0.0,30.892283428936636,0.0,0.0,46.53,11.570356098935536,9.901064578912528,0.0,6.103966387748303,11.126902983393991,36.958943321284366,0.0,24.26546827384644,36.39820241076966,13.971409182367816,4.736862953800049,6.753912194507432,0.0,13.154292800453517,11.460764518770471,-0.7409511868018808,-0.5930990173847313,18.080548829877834,1.70512707860922,5.067713549919763,2.195024565381708,0.4090909090909091,1.0,0.0,1.0,1.0,2.0,0.0,2.0,5.0,1.0,1.0,3.0,3.0946000000000016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
976,ETRETINATE,CHEMBL464,CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C,1986,Antipsoriatic,Small molecule,True,True,False,False,True,False,False,True,11.378855624688596,-0.3091913544218183,0.3091913544218183,0.3607017438834293,354.4900000000001,0.0,0.3304984363184988,-0.4964677075827197,1.0769230769230769,16.531507867096362,9.96300639965748,2.077498377193833,-2.1312364218166686,2.2803254423444965,-1.9916434001543628,5.82756658492247,-0.1367670172169758,2.8916404649473697,-2.5499999999999994,337514.84504644526,6.396026834176765,9.473725907600098,5.749511833283905,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,35.953205064238674,75.4357007634626,6.076020106833881,13.716679505790452,14.26826309167192,12.045325394785731,0.0,0.0,0.0,41.54242319814374,13.716679505790452,69.84648262955753,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,19.6859847937423,9.53140013787187,20.771211599071872,43.025017565859855,0.0,6.076020106833881,35.53,0.0,4.794537184071822,0.0,5.969305287951849,6.606881964512918,16.89572089342244,28.329826073621863,14.033534740968156,32.07553471988289,38.98961888120124,9.473725907600098,10.313875032034051,0.0,11.378855624688596,0.0,6.788184458248839,0.6178544878348377,2.07390429676144,11.561496268981458,12.396458295274888,1.7027048695092255,0.3478260869565217,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,1.0,5.645560000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
977,ALPROSTADIL,CHEMBL495,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O,1981,Vasodilator,Small molecule,False,True,False,False,True,True,True,False,12.12579226349248,-0.7668623889428152,0.1047766206523428,0.3476126954257889,354.48700000000014,0.0,0.3028395565322048,-0.4812303897852169,1.2,16.365285965829862,9.880910947865845,2.3886944880948557,-2.176862717007404,2.340523055869736,-2.189412829534452,5.842108389661375,-0.1366989805476101,2.3892234453698933,-1.2,271685.7106362908,8.634319526627221,15.319582184522115,5.783244946364939,0.0,0.0,0.0,5.969305287951849,9.589074368143644,0.0,0.0,0.0,57.600707150914445,19.26246486877803,24.67745533817481,12.207932775496603,24.90865655266576,11.75255023431679,0.0,0.0,11.835812092322788,89.76070782737335,0.0,12.152040213667762,0.0,0.0,0.0,0.0,0.0,39.28006519433551,9.589074368143644,11.835812092322788,77.55277505187675,0.0,0.0,94.83,18.177238063448456,19.802129157825053,0.0,30.460700284539744,6.4208216229260096,51.36657298340809,0.0,6.076020106833881,6.076020106833881,6.923737199690624,5.106527394840706,0.0,0.0,22.598378221991908,28.743531832721928,0.0,-1.0362429079982076,0.0,10.740972308151322,2.120027211799717,0.0,0.8,3.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,1.0,1.0,3.475100000000002,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
